#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 779300      3.75e-03    1.02e-02      4.69e-05    1.95e-04      3.22e-03    8.78e-03    3.5e-07
 779400      4.73e-03    2.99e-03      6.82e-05    2.86e-05      4.06e-03    2.57e-03    3.5e-07
 779500      2.66e-03    7.02e-03      2.01e-05    7.66e-05      2.28e-03    6.04e-03    3.5e-07
 779600      1.19e-02    1.17e-02      1.09e-04    1.47e-04      1.02e-02    1.01e-02    3.5e-07
 779700      3.49e-03    2.86e-03      2.57e-05    2.23e-05      3.00e-03    2.45e-03    3.5e-07
 779800      4.03e-03    1.15e-02      9.00e-05    1.84e-04      3.45e-03    9.90e-03    3.5e-07
 779900      4.36e-03    6.81e-03      6.46e-05    1.05e-04      3.75e-03    5.85e-03    3.5e-07
 780000      9.36e-03    6.05e-03      4.71e-05    7.58e-05      8.10e-03    5.24e-03    3.4e-07
 780100      5.78e-03    7.02e-03      2.77e-05    5.98e-05      5.00e-03    6.08e-03    3.4e-07
 780200      5.44e-03    3.34e-03      8.22e-05    3.91e-05      4.71e-03    2.89e-03    3.4e-07
 780300      2.98e-03    2.68e-03      2.51e-05    5.56e-05      2.58e-03    2.31e-03    3.4e-07
 780400      2.21e-03    2.98e-03      3.33e-05    3.95e-05      1.91e-03    2.58e-03    3.4e-07
 780500      3.04e-03    3.05e-03      2.20e-05    4.24e-05      2.63e-03    2.64e-03    3.4e-07
 780600      2.41e-02    3.09e-03      8.12e-04    6.37e-05      2.08e-02    2.67e-03    3.4e-07
 780700      2.94e-03    3.62e-03      6.74e-05    1.04e-04      2.53e-03    3.12e-03    3.4e-07
 780800      3.54e-03    3.41e-03      8.67e-05    2.29e-05      3.06e-03    2.95e-03    3.4e-07
 780900      1.02e-02    1.09e-02      1.06e-04    1.85e-04      8.86e-03    9.44e-03    3.4e-07
 781000      2.84e-03    6.07e-03      1.14e-04    1.22e-04      2.44e-03    5.25e-03    3.4e-07
 781100      4.17e-03    3.80e-03      4.81e-05    5.45e-05      3.61e-03    3.28e-03    3.4e-07
 781200      1.06e-02    4.83e-03      5.47e-05    5.58e-05      9.15e-03    4.18e-03    3.4e-07
 781300      2.86e-03    2.93e-03      1.61e-05    2.62e-05      2.47e-03    2.54e-03    3.4e-07
 781400      3.75e-03    4.13e-03      3.70e-05    4.75e-05      3.25e-03    3.57e-03    3.4e-07
 781500      5.74e-03    3.46e-03      3.86e-05    3.50e-05      4.96e-03    2.99e-03    3.4e-07
 781600      5.88e-03    3.12e-03      5.30e-05    2.93e-05      5.09e-03    2.70e-03    3.4e-07
 781700      5.12e-03    2.82e-03      7.77e-05    3.74e-05      4.43e-03    2.44e-03    3.4e-07
 781800      6.25e-03    3.34e-03      9.91e-05    6.62e-05      5.40e-03    2.89e-03    3.4e-07
 781900      3.06e-03    8.06e-03      3.64e-05    8.07e-05      2.65e-03    6.97e-03    3.4e-07
 782000      2.49e-03    3.14e-03      3.49e-05    4.05e-05      2.16e-03    2.72e-03    3.4e-07
 782100      3.38e-03    4.42e-03      5.78e-05    5.39e-05      2.92e-03    3.83e-03    3.4e-07
 782200      3.42e-03    2.71e-03      8.15e-05    1.01e-04      2.96e-03    2.34e-03    3.4e-07
 782300      4.22e-03    2.87e-03      2.80e-05    3.66e-05      3.65e-03    2.49e-03    3.4e-07
 782400      4.42e-03    9.81e-03      1.11e-04    1.07e-04      3.82e-03    8.48e-03    3.4e-07
 782500      3.92e-03    3.21e-03      3.08e-05    3.24e-05      3.39e-03    2.77e-03    3.4e-07
 782600      4.45e-03    8.63e-03      1.19e-04    1.53e-04      3.84e-03    7.46e-03    3.4e-07
 782700      2.60e-03    3.10e-03      3.16e-05    4.96e-05      2.25e-03    2.69e-03    3.4e-07
 782800      5.35e-03    3.47e-03      6.15e-05    3.24e-05      4.63e-03    3.00e-03    3.4e-07
 782900      3.06e-03    4.29e-03      1.57e-05    3.73e-05      2.65e-03    3.71e-03    3.4e-07
 783000      6.64e-03    2.91e-03      5.92e-05    2.71e-05      5.74e-03    2.52e-03    3.4e-07
 783100      9.07e-03    3.93e-03      9.92e-05    1.00e-04      7.85e-03    3.40e-03    3.4e-07
 783200      2.99e-03    2.62e-03      4.17e-05    2.41e-05      2.59e-03    2.27e-03    3.4e-07
 783300      3.83e-03    3.68e-03      2.24e-05    3.74e-05      3.32e-03    3.18e-03    3.4e-07
 783400      3.00e-03    2.72e-03      5.08e-05    2.99e-05      2.59e-03    2.35e-03    3.4e-07
 783500      4.12e-03    1.23e-02      1.97e-05    1.72e-04      3.56e-03    1.06e-02    3.4e-07
 783600      3.09e-03    6.27e-03      5.40e-05    7.10e-05      2.68e-03    5.42e-03    3.4e-07
 783700      4.40e-03    7.51e-03      2.85e-05    9.44e-05      3.80e-03    6.50e-03    3.4e-07
 783800      3.89e-03    3.21e-03      5.19e-05    2.17e-05      3.36e-03    2.78e-03    3.4e-07
 783900      3.86e-03    2.89e-03      9.24e-05    3.26e-05      3.33e-03    2.50e-03    3.4e-07
 784000      3.24e-03    2.92e-03      3.04e-05    3.12e-05      2.81e-03    2.53e-03    3.4e-07
 784100      4.65e-03    1.03e-02      7.79e-05    1.66e-04      4.02e-03    8.91e-03    3.4e-07
 784200      8.26e-03    3.31e-03      1.71e-04    6.32e-05      7.14e-03    2.86e-03    3.4e-07
 784300      3.01e-03    2.84e-03      4.50e-05    3.33e-05      2.60e-03    2.45e-03    3.4e-07
 784400      5.07e-03    3.42e-03      2.77e-05    3.18e-05      4.38e-03    2.96e-03    3.4e-07
 784500      4.93e-03    7.55e-03      1.06e-04    5.25e-05      4.26e-03    6.54e-03    3.4e-07
 784600      2.82e-03    6.83e-03      1.65e-05    7.40e-05      2.44e-03    5.91e-03    3.4e-07
 784700      3.50e-03    3.58e-03      4.78e-05    2.70e-05      3.03e-03    3.10e-03    3.4e-07
 784800      4.97e-03    7.08e-03      2.67e-05    5.87e-05      4.30e-03    6.12e-03    3.4e-07
 784900      4.29e-03    2.80e-03      9.12e-05    6.08e-05      3.71e-03    2.42e-03    3.4e-07
 785000      4.76e-03    2.90e-03      8.91e-05    4.19e-05      4.14e-03    2.53e-03    3.2e-07
 785100      3.53e-03    6.16e-03      2.59e-05    7.26e-05      3.07e-03    5.36e-03    3.2e-07
 785200      4.87e-03    3.96e-03      3.15e-05    4.31e-05      4.24e-03    3.45e-03    3.2e-07
 785300      2.96e-03    2.84e-03      7.17e-05    7.55e-05      2.57e-03    2.47e-03    3.2e-07
 785400      8.96e-03    3.49e-03      8.61e-05    3.21e-05      7.81e-03    3.04e-03    3.2e-07
 785500      2.16e-03    1.06e-02      3.05e-05    2.23e-04      1.88e-03    9.18e-03    3.2e-07
 785600      4.91e-03    2.72e-03      3.36e-05    5.56e-05      4.28e-03    2.37e-03    3.2e-07
 785700      2.98e-03    1.15e-02      3.96e-05    1.75e-04      2.59e-03    1.00e-02    3.2e-07
 785800      4.21e-03    6.37e-03      3.82e-05    7.18e-05      3.67e-03    5.55e-03    3.2e-07
 785900      5.37e-03    2.48e-03      8.07e-05    3.36e-05      4.67e-03    2.16e-03    3.2e-07
 786000      4.94e-03    2.81e-03      4.09e-05    3.74e-05      4.30e-03    2.45e-03    3.2e-07
 786100      5.08e-03    6.12e-03      8.42e-05    7.03e-05      4.42e-03    5.33e-03    3.2e-07
 786200      4.66e-03    7.14e-03      4.39e-05    8.01e-05      4.05e-03    6.21e-03    3.2e-07
 786300      3.27e-03    6.20e-03      4.57e-05    7.23e-05      2.84e-03    5.40e-03    3.2e-07
 786400      7.14e-03    3.17e-03      7.04e-05    3.77e-05      6.22e-03    2.76e-03    3.2e-07
 786500      2.90e-03    3.52e-03      4.43e-05    3.35e-05      2.52e-03    3.07e-03    3.2e-07
 786600      3.02e-03    1.03e-02      9.97e-05    1.76e-04      2.62e-03    8.97e-03    3.2e-07
 786700      6.58e-03    9.22e-03      2.79e-05    1.67e-04      5.73e-03    8.02e-03    3.2e-07
 786800      4.17e-03    3.22e-03      1.42e-05    2.75e-05      3.63e-03    2.81e-03    3.2e-07
 786900      5.73e-03    7.31e-03      8.07e-05    1.01e-04      4.99e-03    6.36e-03    3.2e-07
 787000      3.18e-03    1.15e-02      2.77e-05    1.78e-04      2.77e-03    1.00e-02    3.2e-07
 787100      4.25e-03    2.96e-03      3.04e-05    4.49e-05      3.70e-03    2.58e-03    3.2e-07
 787200      2.54e-03    3.69e-03      2.10e-05    3.62e-05      2.21e-03    3.22e-03    3.2e-07
 787300      3.12e-03    2.76e-03      7.72e-05    8.47e-05      2.71e-03    2.40e-03    3.2e-07
 787400      5.47e-03    1.01e-02      6.62e-05    1.83e-04      4.76e-03    8.80e-03    3.2e-07
 787500      4.41e-03    3.80e-03      2.55e-05    3.58e-05      3.84e-03    3.31e-03    3.2e-07
 787600      4.52e-03    5.79e-03      8.18e-05    8.67e-05      3.94e-03    5.04e-03    3.2e-07
 787700      3.75e-03    3.24e-03      6.91e-05    3.05e-05      3.26e-03    2.82e-03    3.2e-07
 787800      2.62e-03    2.74e-03      2.30e-05    2.19e-05      2.28e-03    2.39e-03    3.2e-07
 787900      2.81e-03    3.84e-03      4.88e-05    3.72e-05      2.45e-03    3.34e-03    3.2e-07
 788000      5.74e-03    6.38e-03      3.80e-05    8.75e-05      5.00e-03    5.55e-03    3.2e-07
 788100      4.49e-03    1.04e-02      2.49e-05    1.89e-04      3.91e-03    9.08e-03    3.2e-07
 788200      4.00e-03    1.04e-02      8.96e-05    2.28e-04      3.47e-03    9.06e-03    3.2e-07
 788300      2.98e-03    3.39e-03      4.67e-05    3.96e-05      2.59e-03    2.96e-03    3.2e-07
 788400      2.69e-03    9.67e-03      4.26e-05    1.50e-04      2.34e-03    8.42e-03    3.2e-07
 788500      3.01e-03    2.86e-03      1.99e-05    4.14e-05      2.62e-03    2.49e-03    3.2e-07
 788600      8.14e-03    6.94e-03      8.82e-05    1.02e-04      7.08e-03    6.04e-03    3.2e-07
 788700      5.20e-03    6.41e-03      6.69e-05    5.35e-05      4.52e-03    5.58e-03    3.2e-07
 788800      3.40e-03    2.79e-03      9.26e-05    1.13e-04      2.95e-03    2.42e-03    3.2e-07
 788900      4.14e-03    1.10e-02      4.04e-05    1.77e-04      3.61e-03    9.54e-03    3.2e-07
 789000      2.62e-03    3.03e-03      1.41e-05    2.42e-05      2.28e-03    2.64e-03    3.2e-07
 789100      3.27e-03    2.80e-03      6.44e-05    2.85e-05      2.84e-03    2.44e-03    3.2e-07
 789200      3.13e-03    3.42e-03      1.11e-04    1.01e-04      2.72e-03    2.97e-03    3.2e-07
 789300      4.53e-03    5.91e-03      3.14e-05    6.70e-05      3.94e-03    5.14e-03    3.2e-07
 789400      1.19e-02    6.25e-03      7.43e-05    8.78e-05      1.04e-02    5.44e-03    3.2e-07
 789500      4.56e-03    3.39e-03      3.33e-05    3.13e-05      3.97e-03    2.95e-03    3.2e-07
 789600      3.17e-03    1.09e-02      9.01e-05    1.73e-04      2.75e-03    9.49e-03    3.2e-07
 789700      2.78e-03    3.42e-03      1.70e-05    3.60e-05      2.42e-03    2.98e-03    3.2e-07
 789800      2.52e-03    2.99e-03      1.84e-05    5.57e-05      2.20e-03    2.60e-03    3.2e-07
 789900      3.84e-03    9.41e-03      1.64e-05    1.61e-04      3.35e-03    8.19e-03    3.2e-07
 790000      6.47e-03    1.23e-02      3.07e-05    1.75e-04      5.67e-03    1.08e-02    3.0e-07
 790100      3.79e-03    2.67e-03      6.60e-05    6.37e-05      3.31e-03    2.33e-03    3.0e-07
 790200      3.82e-03    3.54e-03      3.27e-05    3.48e-05      3.34e-03    3.10e-03    3.0e-07
 790300      5.19e-03    7.94e-03      3.85e-05    1.75e-04      4.55e-03    6.95e-03    3.0e-07
 790400      4.17e-03    6.46e-03      4.38e-05    7.93e-05      3.65e-03    5.66e-03    3.0e-07
 790500      3.63e-03    3.44e-03      8.03e-05    4.22e-05      3.18e-03    3.01e-03    3.0e-07
 790600      4.60e-03    9.67e-03      7.57e-05    1.96e-04      4.02e-03    8.46e-03    3.0e-07
 790700      3.56e-03    3.31e-03      2.36e-05    4.25e-05      3.12e-03    2.90e-03    3.0e-07
 790800      8.15e-03    2.81e-03      5.76e-05    2.54e-05      7.14e-03    2.46e-03    3.0e-07
 790900      4.83e-03    2.79e-03      1.15e-04    6.65e-05      4.23e-03    2.44e-03    3.0e-07
 791000      3.24e-03    2.86e-03      3.80e-05    5.80e-05      2.84e-03    2.50e-03    3.0e-07
 791100      3.40e-03    2.77e-03      7.92e-05    6.39e-05      2.97e-03    2.42e-03    3.0e-07
 791200      2.42e-03    3.64e-03      7.27e-05    6.22e-05      2.11e-03    3.18e-03    3.0e-07
 791300      4.32e-03    1.13e-02      1.08e-04    1.43e-04      3.78e-03    9.93e-03    3.0e-07
 791400      3.23e-03    2.72e-03      7.11e-05    7.90e-05      2.83e-03    2.37e-03    3.0e-07
 791500      4.12e-03    3.20e-03      8.21e-05    5.04e-05      3.60e-03    2.80e-03    3.0e-07
 791600      5.50e-03    6.26e-03      4.82e-05    8.23e-05      4.82e-03    5.48e-03    3.0e-07
 791700      7.12e-03    2.73e-03      1.29e-05    2.89e-05      6.24e-03    2.39e-03    3.0e-07
 791800      3.24e-03    3.23e-03      2.12e-05    4.40e-05      2.84e-03    2.83e-03    3.0e-07
 791900      3.05e-03    3.46e-03      6.38e-05    5.71e-05      2.67e-03    3.03e-03    3.0e-07
 792000      7.42e-03    2.80e-03      1.10e-04    2.06e-05      6.49e-03    2.46e-03    3.0e-07
 792100      7.21e-03    6.17e-03      5.86e-05    9.32e-05      6.31e-03    5.40e-03    3.0e-07
 792200      5.03e-03    3.72e-03      1.52e-04    3.74e-05      4.40e-03    3.26e-03    3.0e-07
 792300      5.89e-03    1.06e-02      4.68e-05    1.78e-04      5.16e-03    9.25e-03    3.0e-07
 792400      8.50e-03    3.82e-03      1.34e-04    3.58e-05      7.44e-03    3.35e-03    3.0e-07
 792500      2.79e-03    9.39e-03      1.23e-05    1.97e-04      2.45e-03    8.22e-03    3.0e-07
 792600      3.38e-03    2.81e-03      3.82e-05    3.79e-05      2.96e-03    2.46e-03    3.0e-07
 792700      3.53e-03    2.90e-03      2.45e-05    2.75e-05      3.09e-03    2.54e-03    3.0e-07
 792800      2.28e-03    2.81e-03      4.11e-05    5.65e-05      1.99e-03    2.46e-03    3.0e-07
 792900      6.12e-03    6.09e-03      7.88e-05    9.95e-05      5.36e-03    5.33e-03    3.0e-07
 793000      8.01e-03    2.77e-03      2.41e-05    1.94e-05      7.02e-03    2.42e-03    3.0e-07
 793100      4.58e-03    3.28e-03      1.03e-04    7.84e-05      4.01e-03    2.87e-03    3.0e-07
 793200      3.19e-03    2.81e-03      6.45e-05    5.05e-05      2.79e-03    2.46e-03    3.0e-07
 793300      8.49e-03    2.99e-03      4.02e-05    2.82e-05      7.44e-03    2.62e-03    3.0e-07
 793400      3.08e-03    2.62e-03      2.60e-05    4.30e-05      2.70e-03    2.29e-03    3.0e-07
 793500      4.50e-03    3.63e-03      8.79e-05    5.33e-05      3.94e-03    3.18e-03    3.0e-07
 793600      4.78e-03    3.65e-03      1.98e-05    3.53e-05      4.19e-03    3.20e-03    3.0e-07
 793700      5.61e-03    1.08e-02      2.62e-05    1.69e-04      4.92e-03    9.45e-03    3.0e-07
 793800      2.81e-03    3.01e-03      2.13e-05    3.83e-05      2.46e-03    2.64e-03    3.0e-07
 793900      3.96e-03    3.42e-03      8.59e-05    3.48e-05      3.46e-03    2.99e-03    3.0e-07
 794000      5.24e-03    3.71e-03      9.23e-05    3.62e-05      4.59e-03    3.25e-03    3.0e-07
 794100      3.29e-03    3.54e-03      3.54e-05    4.97e-05      2.88e-03    3.10e-03    3.0e-07
 794200      3.19e-03    9.14e-03      1.62e-05    2.03e-04      2.79e-03    8.00e-03    3.0e-07
 794300      5.50e-03    2.58e-03      3.91e-05    4.00e-05      4.82e-03    2.26e-03    3.0e-07
 794400      4.07e-03    3.17e-03      1.19e-04    9.49e-05      3.56e-03    2.77e-03    3.0e-07
 794500      6.64e-03    1.06e-02      1.05e-04    2.08e-04      5.81e-03    9.28e-03    3.0e-07
 794600      5.43e-03    3.00e-03      1.08e-04    3.69e-05      4.75e-03    2.63e-03    3.0e-07
 794700      2.72e-03    7.72e-03      5.24e-05    7.88e-05      2.38e-03    6.76e-03    3.0e-07
 794800      3.67e-03    2.64e-03      2.90e-05    2.41e-05      3.21e-03    2.32e-03    3.0e-07
 794900      3.62e-03    3.66e-03      2.66e-05    2.92e-05      3.17e-03    3.21e-03    3.0e-07
 795000      3.89e-03    2.70e-03      8.82e-05    6.67e-05      3.42e-03    2.38e-03    2.9e-07
 795100      1.19e-02    2.65e-03      1.71e-04    2.41e-05      1.05e-02    2.33e-03    2.9e-07
 795200      3.40e-03    3.62e-03      7.18e-05    7.62e-05      2.99e-03    3.19e-03    2.9e-07
 795300      7.07e-03    2.81e-03      6.71e-05    2.65e-05      6.23e-03    2.48e-03    2.9e-07
 795400      5.69e-03    4.14e-03      2.69e-05    3.67e-05      5.02e-03    3.65e-03    2.9e-07
 795500      4.45e-03    3.67e-03      3.45e-05    4.11e-05      3.92e-03    3.23e-03    2.9e-07
 795600      2.84e-03    6.82e-03      6.98e-05    1.03e-04      2.50e-03    6.00e-03    2.9e-07
 795700      8.16e-03    5.50e-03      1.39e-04    5.72e-05      7.19e-03    4.85e-03    2.9e-07
 795800      2.98e-03    2.75e-03      5.23e-05    4.47e-05      2.62e-03    2.42e-03    2.9e-07
 795900      6.12e-03    8.35e-03      7.89e-05    1.40e-04      5.39e-03    7.35e-03    2.9e-07
 796000      5.44e-03    3.15e-03      1.13e-04    3.08e-05      4.78e-03    2.77e-03    2.9e-07
 796100      2.89e-03    2.86e-03      1.59e-05    3.70e-05      2.54e-03    2.52e-03    2.9e-07
 796200      1.88e-02    2.92e-03      3.11e-04    2.53e-05      1.66e-02    2.57e-03    2.9e-07
 796300      1.06e-02    2.85e-03      6.36e-05    5.18e-05      9.37e-03    2.51e-03    2.9e-07
 796400      4.01e-03    3.42e-03      2.31e-05    3.58e-05      3.53e-03    3.01e-03    2.9e-07
 796500      4.71e-03    6.31e-03      5.11e-05    8.55e-05      4.15e-03    5.56e-03    2.9e-07
 796600      1.12e-02    3.22e-03      1.02e-04    2.88e-05      9.85e-03    2.84e-03    2.9e-07
 796700      5.62e-03    2.78e-03      5.23e-05    3.13e-05      4.95e-03    2.45e-03    2.9e-07
 796800      5.45e-03    3.39e-03      3.57e-05    3.29e-05      4.80e-03    2.99e-03    2.9e-07
 796900      2.50e-03    1.24e-02      6.72e-05    1.63e-04      2.20e-03    1.09e-02    2.9e-07
 797000      2.84e-03    3.26e-03      5.48e-05    5.60e-05      2.50e-03    2.87e-03    2.9e-07
 797100      4.07e-03    6.24e-03      1.21e-05    7.44e-05      3.59e-03    5.50e-03    2.9e-07
 797200      3.54e-03    2.79e-03      6.66e-05    3.23e-05      3.11e-03    2.46e-03    2.9e-07
 797300      5.65e-03    1.02e-02      4.17e-05    1.62e-04      4.98e-03    9.00e-03    2.9e-07
 797400      5.14e-03    6.42e-03      4.15e-05    5.88e-05      4.53e-03    5.65e-03    2.9e-07
 797500      6.35e-03    3.08e-03      6.19e-05    7.21e-05      5.60e-03    2.71e-03    2.9e-07
 797600      7.33e-03    3.79e-03      5.01e-05    3.87e-05      6.46e-03    3.34e-03    2.9e-07
 797700      3.04e-03    1.02e-02      4.88e-05    1.50e-04      2.68e-03    8.96e-03    2.9e-07
 797800      4.07e-03    2.77e-03      1.00e-04    3.25e-05      3.58e-03    2.44e-03    2.9e-07
 797900      3.74e-03    3.53e-03      1.71e-05    4.27e-05      3.30e-03    3.11e-03    2.9e-07
 798000      3.51e-03    6.43e-03      4.19e-05    6.46e-05      3.09e-03    5.67e-03    2.9e-07
 798100      5.79e-03    2.77e-03      5.52e-05    2.22e-05      5.10e-03    2.44e-03    2.9e-07
 798200      1.06e-02    6.21e-03      9.00e-05    8.44e-05      9.35e-03    5.47e-03    2.9e-07
 798300      3.72e-03    9.77e-03      9.14e-05    1.33e-04      3.28e-03    8.61e-03    2.9e-07
 798400      4.65e-03    2.85e-03      8.55e-05    5.25e-05      4.09e-03    2.51e-03    2.9e-07
 798500      4.34e-03    6.06e-03      7.09e-05    6.31e-05      3.83e-03    5.34e-03    2.9e-07
 798600      3.12e-03    9.34e-03      4.37e-05    1.42e-04      2.75e-03    8.22e-03    2.9e-07
 798700      3.68e-03    2.78e-03      2.75e-05    3.68e-05      3.24e-03    2.45e-03    2.9e-07
 798800      4.25e-03    3.22e-03      2.30e-05    4.35e-05      3.74e-03    2.84e-03    2.9e-07
 798900      4.91e-03    7.30e-03      8.15e-05    1.20e-04      4.32e-03    6.43e-03    2.9e-07
 799000      3.21e-03    1.10e-02      5.98e-05    1.69e-04      2.83e-03    9.68e-03    2.9e-07
 799100      5.91e-03    1.22e-02      8.26e-05    1.56e-04      5.21e-03    1.07e-02    2.9e-07
 799200      3.76e-03    9.21e-03      9.18e-05    1.15e-04      3.31e-03    8.11e-03    2.9e-07
 799300      4.38e-03    2.64e-03      6.38e-05    2.64e-05      3.86e-03    2.33e-03    2.9e-07
 799400      5.32e-03    3.30e-03      4.49e-05    2.64e-05      4.69e-03    2.91e-03    2.9e-07
 799500      3.31e-03    3.94e-03      1.21e-04    8.68e-05      2.90e-03    3.46e-03    2.9e-07
 799600      2.65e-03    1.02e-02      7.62e-05    1.32e-04      2.33e-03    8.99e-03    2.9e-07
 799700      2.53e-03    5.87e-03      3.92e-05    8.11e-05      2.22e-03    5.17e-03    2.9e-07
 799800      3.62e-03    3.65e-03      3.45e-05    3.74e-05      3.19e-03    3.22e-03    2.9e-07
 799900      4.07e-03    3.70e-03      7.74e-05    3.09e-05      3.58e-03    3.26e-03    2.9e-07
 800000      4.61e-03    2.71e-03      3.36e-05    4.20e-05      4.09e-03    2.40e-03    2.7e-07
 800100      3.19e-03    3.48e-03      3.06e-05    3.39e-05      2.83e-03    3.08e-03    2.7e-07
 800200      6.18e-03    3.53e-03      4.00e-05    5.27e-05      5.47e-03    3.13e-03    2.7e-07
 800300      4.66e-03    3.13e-03      3.86e-05    2.58e-05      4.13e-03    2.78e-03    2.7e-07
 800400      4.18e-03    2.83e-03      1.04e-04    8.95e-05      3.70e-03    2.50e-03    2.7e-07
 800500      3.11e-03    2.87e-03      1.53e-05    6.01e-05      2.75e-03    2.54e-03    2.7e-07
 800600      3.67e-03    3.56e-03      8.28e-05    2.85e-05      3.25e-03    3.16e-03    2.7e-07
 800700      8.25e-03    2.92e-03      9.42e-05    7.97e-05      7.31e-03    2.58e-03    2.7e-07
 800800      3.66e-03    2.72e-03      7.44e-06    2.34e-05      3.24e-03    2.41e-03    2.7e-07
 800900      4.46e-03    1.19e-02      4.63e-05    1.91e-04      3.95e-03    1.05e-02    2.7e-07
 801000      1.44e-02    2.83e-03      2.42e-04    4.90e-05      1.28e-02    2.51e-03    2.7e-07
 801100      6.09e-03    3.20e-03      9.03e-05    3.77e-05      5.39e-03    2.83e-03    2.7e-07
 801200      2.99e-03    3.47e-03      1.22e-05    4.13e-05      2.65e-03    3.08e-03    2.7e-07
 801300      2.85e-03    6.71e-03      2.23e-05    7.15e-05      2.53e-03    5.95e-03    2.7e-07
 801400      3.12e-03    3.46e-03      5.50e-05    3.83e-05      2.76e-03    3.07e-03    2.7e-07
 801500      2.73e-03    2.80e-03      6.32e-06    2.31e-05      2.42e-03    2.49e-03    2.7e-07
 801600      7.08e-03    3.27e-03      7.29e-05    3.04e-05      6.27e-03    2.90e-03    2.7e-07
 801700      4.59e-03    2.89e-03      5.34e-05    3.22e-05      4.06e-03    2.56e-03    2.7e-07
 801800      2.87e-03    1.07e-02      8.60e-06    1.47e-04      2.55e-03    9.46e-03    2.7e-07
 801900      3.80e-03    1.10e-02      7.83e-05    1.64e-04      3.37e-03    9.72e-03    2.7e-07
 802000      3.94e-03    5.92e-03      9.31e-06    6.16e-05      3.49e-03    5.24e-03    2.7e-07
 802100      3.40e-03    3.31e-03      5.07e-05    3.05e-05      3.01e-03    2.93e-03    2.7e-07
 802200      2.94e-03    1.05e-02      5.81e-05    2.10e-04      2.61e-03    9.28e-03    2.7e-07
 802300      3.32e-03    3.05e-03      3.56e-05    3.07e-05      2.94e-03    2.70e-03    2.7e-07
 802400      4.22e-03    2.99e-03      3.38e-05    3.25e-05      3.74e-03    2.65e-03    2.7e-07
 802500      5.14e-03    3.64e-03      4.12e-05    3.21e-05      4.55e-03    3.23e-03    2.7e-07
 802600      2.46e-03    2.78e-03      2.97e-05    2.53e-05      2.18e-03    2.46e-03    2.7e-07
 802700      5.02e-03    2.83e-03      9.03e-05    2.38e-05      4.44e-03    2.51e-03    2.7e-07
 802800      3.81e-03    2.78e-03      3.41e-05    4.50e-05      3.38e-03    2.46e-03    2.7e-07
 802900      6.24e-03    1.11e-02      2.98e-05    1.73e-04      5.53e-03    9.84e-03    2.7e-07
 803000      5.98e-03    3.25e-03      1.66e-04    3.21e-05      5.29e-03    2.88e-03    2.7e-07
 803100      4.11e-03    6.71e-03      2.31e-05    7.06e-05      3.64e-03    5.95e-03    2.7e-07
 803200      3.32e-03    3.59e-03      5.36e-05    5.38e-05      2.94e-03    3.18e-03    2.7e-07
 803300      7.22e-03    9.87e-03      2.04e-05    1.34e-04      6.40e-03    8.75e-03    2.7e-07
 803400      4.94e-03    5.23e-03      1.25e-04    8.05e-05      4.37e-03    4.63e-03    2.7e-07
 803500      3.36e-03    3.42e-03      8.19e-05    1.09e-04      2.97e-03    3.02e-03    2.7e-07
 803600      2.83e-03    1.37e-02      9.97e-05    2.60e-04      2.50e-03    1.21e-02    2.7e-07
 803700      6.94e-03    3.51e-03      4.94e-05    5.20e-05      6.15e-03    3.11e-03    2.7e-07
 803800      5.95e-03    3.76e-03      6.16e-05    5.25e-05      5.27e-03    3.33e-03    2.7e-07
 803900      4.03e-03    9.94e-03      4.85e-05    1.22e-04      3.57e-03    8.81e-03    2.7e-07
 804000      3.22e-03    1.29e-02      1.01e-05    2.64e-04      2.85e-03    1.14e-02    2.7e-07
 804100      2.85e-03    3.33e-03      2.63e-05    3.50e-05      2.53e-03    2.95e-03    2.7e-07
 804200      4.68e-03    2.67e-03      7.20e-05    3.83e-05      4.15e-03    2.36e-03    2.7e-07
 804300      4.66e-03    3.61e-03      7.42e-05    5.98e-05      4.13e-03    3.20e-03    2.7e-07
 804400      3.36e-03    1.01e-02      1.82e-05    1.77e-04      2.97e-03    8.96e-03    2.7e-07
 804500      3.37e-03    6.30e-03      5.79e-05    7.72e-05      2.98e-03    5.58e-03    2.7e-07
 804600      4.16e-03    3.00e-03      2.53e-05    4.83e-05      3.69e-03    2.66e-03    2.7e-07
 804700      3.38e-03    7.94e-03      5.56e-05    1.15e-04      3.00e-03    7.03e-03    2.7e-07
 804800      2.98e-03    2.91e-03      5.57e-05    4.32e-05      2.64e-03    2.58e-03    2.7e-07
 804900      7.26e-03    3.56e-03      3.64e-05    3.09e-05      6.43e-03    3.15e-03    2.7e-07
 805000      3.79e-03    2.85e-03      2.80e-05    5.01e-05      3.37e-03    2.54e-03    2.6e-07
 805100      3.87e-03    3.33e-03      8.40e-05    7.90e-05      3.44e-03    2.96e-03    2.6e-07
 805200      2.69e-03    9.28e-03      6.47e-06    2.07e-04      2.39e-03    8.25e-03    2.6e-07
 805300      5.85e-03    2.66e-03      1.20e-04    3.06e-05      5.20e-03    2.37e-03    2.6e-07
 805400      4.44e-03    1.10e-02      3.49e-05    2.47e-04      3.96e-03    9.75e-03    2.6e-07
